seed_sensib,sim_name,annee_sensib,nb_fp,nb_agregats,nb_chateaux,nb_grands_chateaux,nb_eglises,nb_eglises_paroissiales,distance_eglises_sensib,distance_eglises_paroissiales_sensib,prop_fp_isoles_sensib,ratio_charge_fiscale_sensib,sensibility_parameter,sensibility_value
"0.14260355712867345",6_5_1_SensibAna,"1200",40000,240,49,17,359,345,1507,1511,0.294775,2.3924,coef_redevances,"15"
"0.7871446696111943",6_5_1_SensibAna,"1200",40000,229,44,15,340,317,1462,1451,0.314575,2.32565,min_s_distance_chateau,"0.01"
"0.7871446696111943",6_5_1_SensibAna,"1200",40000,248,51,18,360,340,1548,1556,0.306225,2.336925,min_s_distance_chateau,"0.01"
"0.4358584256484732",6_5_1_SensibAna,"1200",40000,239,58,17,344,332,1520,1495,0.301275,2.435125,coef_redevances,"15"
"0.4358584256484732",6_5_1_SensibAna,"1200",40000,247,40,13,361,346,1423,1423,0.317775,2.228875,coef_redevances,"15"
"0.46480829623402853",6_5_1_SensibAna,"1200",40000,241,51,18,346,328,1561,1566,0.3038,2.34865,min_s_distance_chateau,"0.01"
"0.46480829623402853",6_5_1_SensibAna,"1200",40000,237,48,15,351,336,1426,1418,0.312475,2.326875,min_s_distance_chateau,"0.01"
"0.3787133262709701",6_5_1_SensibAna,"1200",40000,247,49,15,358,343,1504,1530,0.302675,2.3833,min_s_distance_chateau,"0.01"
"0.3787133262709701",6_5_1_SensibAna,"1200",40000,252,48,14,380,367,1451,1463,0.30765,2.3027,min_s_distance_chateau,"0.01"
"0.45507361892590237",6_5_1_SensibAna,"1200",40000,230,46,12,339,324,1412,1419,0.315425,2.284575,coef_redevances,"15"
"0.45507361892590237",6_5_1_SensibAna,"1200",40000,252,48,15,371,355,1470,1463,0.297125,2.3095,coef_redevances,"15"
"0.668696074643209",6_5_1_SensibAna,"1200",40000,258,50,15,348,341,1554,1569,0.3009,2.32015,coef_redevances,"15"
"0.668696074643209",6_5_1_SensibAna,"1200",40000,250,46,10,374,356,1360,1349,0.311275,2.295525,coef_redevances,"15"
"0.04770577624813854",6_5_1_SensibAna,"1200",40000,248,43,13,368,351,1394,1400,0.314275,2.3483,coef_redevances,"15"
"0.04770577624813854",6_5_1_SensibAna,"1200",40000,240,49,13,360,342,1383,1399,0.31065,2.37185,coef_redevances,"15"
"0.31008494322901325",6_5_1_SensibAna,"1200",40000,245,51,15,384,365,1433,1416,0.305625,2.350725,min_s_distance_chateau,"0.01"
"0.31008494322901325",6_5_1_SensibAna,"1200",40000,224,47,12,336,315,1489,1504,0.31505,2.3277,min_s_distance_chateau,"0.01"
"0.6962304973976429",6_5_1_SensibAna,"1200",40000,246,47,15,344,332,1495,1505,0.325775,2.363575,coef_redevances,"15"
