seed_sensib,sim_name,annee_sensib,nb_fp,nb_agregats,nb_chateaux,nb_grands_chateaux,nb_eglises,nb_eglises_paroissiales,distance_eglises_sensib,distance_eglises_paroissiales_sensib,prop_fp_isoles_sensib,ratio_charge_fiscale_sensib,sensibility_parameter,sensibility_value
"0.08272669655359843",6_5_1_SensibAna,"1200",40000,247,47,14,352,336,1543,1569,0.299375,2.92825,rayon_minmax_zp_ps,"deplacement_positif"
"0.08272669655359843",6_5_1_SensibAna,"1200",40000,252,57,22,346,334,1579,1584,0.29525,3.1845,rayon_minmax_zp_ps,"deplacement_positif"
"0.5490538054949924",6_5_1_SensibAna,"1200",40000,243,54,16,366,345,1464,1484,0.31295,3.03125,rayon_minmax_zp_ps,"deplacement_positif"
"0.5490538054949924",6_5_1_SensibAna,"1200",40000,254,47,18,352,337,1596,1617,0.299775,3.180875,rayon_minmax_zp_ps,"deplacement_positif"
"0.6308294321091247",6_5_1_SensibAna,"1200",40000,260,45,17,369,354,1359,1354,0.305075,3.067675,rayon_minmax_zp_ps,"deplacement_positif"
"0.6308294321091247",6_5_1_SensibAna,"1200",40000,244,53,17,354,338,1655,1654,0.294475,3.053575,rayon_minmax_zp_ps,"deplacement_positif"
"0.2929602528150833",6_5_1_SensibAna,"1200",40000,250,46,13,375,356,1398,1367,0.288625,2.211625,rayon_minmax_zp_ps,"reduction_max"
"0.2929602528150833",6_5_1_SensibAna,"1200",40000,256,48,16,367,346,1535,1564,0.2904,2.227025,rayon_minmax_zp_ps,"reduction_max"
"0.15347921535114084",6_5_1_SensibAna,"1200",40000,235,41,12,351,333,1528,1527,0.320175,2.1977,rayon_minmax_zp_ps,"reduction_max"
"0.15347921535114084",6_5_1_SensibAna,"1200",40000,229,49,11,371,351,1360,1375,0.310875,2.222175,rayon_minmax_zp_ps,"reduction_max"
"0.018290369208252",6_5_1_SensibAna,"1200",40000,247,45,18,347,329,1463,1470,0.29865,2.94485,rayon_minmax_zp_ps,"deplacement_positif"
"0.018290369208252",6_5_1_SensibAna,"1200",40000,238,44,7,368,354,1443,1449,0.31855,3.171225,rayon_minmax_zp_ps,"deplacement_positif"
"0.8405597408352213",6_5_1_SensibAna,"1200",40000,251,56,20,357,341,1387,1415,0.307,3.177875,rayon_minmax_zp_ps,"deplacement_positif"
"0.8405597408352213",6_5_1_SensibAna,"1200",40000,252,47,15,343,330,1535,1566,0.3052,3.050675,rayon_minmax_zp_ps,"deplacement_positif"
"0.8778458128255509",6_5_1_SensibAna,"1200",40000,252,56,14,353,340,1412,1399,0.29425,2.47755,rayon_minmax_zp_ps,"augmentation_min"
"0.8778458128255509",6_5_1_SensibAna,"1200",40000,256,49,17,356,338,1533,1532,0.30565,2.4992,rayon_minmax_zp_ps,"augmentation_min"
"0.433885008367098",6_5_1_SensibAna,"1200",40000,258,53,17,350,333,1470,1484,0.2995,2.2226,rayon_minmax_zp_ps,"reduction_max"
"0.433885008367098",6_5_1_SensibAna,"1200",40000,265,58,17,377,358,1471,1513,0.292375,2.26865,rayon_minmax_zp_ps,"reduction_max"
"0.6850518321478385",6_5_1_SensibAna,"1200",40000,259,50,15,361,351,1551,1569,0.304025,2.26125,rayon_minmax_zp_ps,"reduction_max"
"0.6850518321478385",6_5_1_SensibAna,"1200",40000,257,47,13,366,356,1528,1550,0.305925,2.224475,rayon_minmax_zp_ps,"reduction_max"
"0.5179446335179858",6_5_1_SensibAna,"1200",40000,237,44,10,348,333,1467,1473,0.3129,2.997775,rayon_minmax_zp_ps,"deplacement_positif"
"0.5179446335179858",6_5_1_SensibAna,"1200",40000,253,53,19,377,359,1398,1440,0.29665,3.174825,rayon_minmax_zp_ps,"deplacement_positif"
"0.8888674243029538",6_5_1_SensibAna,"1200",40000,253,50,14,369,355,1432,1444,0.29285,2.22,rayon_minmax_zp_ps,"reduction_max"
"0.8888674243029538",6_5_1_SensibAna,"1200",40000,261,43,13,374,359,1430,1463,0.2903,2.187475,rayon_minmax_zp_ps,"reduction_max"
"0.6532086547503458",6_5_1_SensibAna,"1200",40000,254,54,16,348,335,1572,1574,0.3019,2.2108,rayon_minmax_zp_ps,"reduction_max"
"0.6532086547503458",6_5_1_SensibAna,"1200",40000,246,52,14,362,346,1423,1441,0.30765,2.218575,rayon_minmax_zp_ps,"reduction_max"
